Shopper_ID,floor,lat,lng,x,y,seenTimestamp
Shopper_344,Floor 4,37.76804993,-122.3929626,-290.5232105,-1960.378413,2017-01-24T21:59:28.000Z
Shopper_491,Concourse,37.78463814,-122.406411,187.6740638,161.6688386,2017-04-19T00:18:59.000Z
Shopper_491,Floor 2,37.78414053,-122.4070253,122.2423328,164.6771657,2016-11-12T01:56:19.000Z
Shopper_274,Floor 1,37.7839008,-122.4070223,99.74115559,143.9080437,2016-12-29T01:45:18.000Z
Shopper_380,Floor 2,36.87944882,-119.5349775,109573.4399,-248354.5248,2017-01-12T20:52:04.000Z
Shopper_121,Concourse,35.42258294,-114.756613,295423.489,-658002.2651,2016-11-24T04:56:26.000Z
Shopper_449,Concourse,37.39769868,-121.1720457,47374.89166,-106498.8846,2017-01-02T01:12:22.000Z
Shopper_557,Floor 4,37.74742522,-122.3743084,-776.9690895,-4735.52741,2017-02-14T00:45:25.000Z
Shopper_557,Floor 1,37.784096,-122.4071071,109.6364327,164.5984817,2016-11-09T03:13:35.000Z
Shopper_405,Floor 3,37.78396453,-122.4071203,104.8581558,154.9650706,2017-02-21T21:45:06.000Z
Shopper_60,Concourse,37.75373356,-122.3765692,-350.1544727,-4125.111914,2017-02-08T22:52:04.000Z
Shopper_213,Floor 2,36.43461182,-118.0353803,168866.5321,-375932.62,2016-12-29T19:55:37.000Z
Shopper_284,Floor 2,37.78381592,-122.4073194,78.52881186,157.0566066,2016-12-21T04:18:00.000Z
Shopper_208,Concourse,37.78473182,-122.4066197,181.8958013,181.9448381,2016-11-19T01:23:57.000Z
Shopper_386,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-01-19T19:27:05.000Z
Shopper_260,Floor 2,37.78400251,-122.4074475,85.04023778,179.7307769,2017-04-01T00:58:53.000Z
Shopper_216,Floor 1,37.78398181,-122.4069095,113.1167237,143.3856786,2017-02-14T00:45:03.000Z
Shopper_216,Floor 2,37.78398139,-122.4071823,100.0068628,161.7320591,2017-02-14T00:00:05.000Z
Shopper_223,Floor 1,37.7842467,-122.4069114,133.6352377,164.4963133,2017-01-05T05:17:42.000Z
Shopper_308,Concourse,35.07215239,-113.6518534,337335.3173,-753790.1824,2017-02-12T20:46:28.000Z
Shopper_330,Floor 4,37.78408859,-122.4070144,115.7369714,169.2243107,2017-01-20T02:40:14.000Z
Shopper_84,Floor 1,37.78408049,-122.4069421,118.7644106,153.2122454,2017-01-13T22:51:29.000Z
Shopper_406,Concourse,37.72260644,-122.3529852,-1297.340386,-8044.292567,2017-02-13T23:48:18.000Z
Shopper_104,Concourse,32.38632668,-104.9203539,675115.1351,-1504209.317,2017-01-31T02:41:45.000Z
Shopper_482,Floor 2,37.73800039,-122.3665474,-936.0441218,-5984.535214,2016-11-27T22:17:02.000Z
Shopper_482,Floor 3,37.78397034,-122.4073022,94.01595458,166.7201837,2016-11-27T22:29:38.000Z
Shopper_326,Concourse,37.78548671,-122.4094827,61.34043822,418.0344127,2017-02-07T00:32:21.000Z
Shopper_309,Floor 4,37.78452185,-122.406496,181.9967045,170.4948336,2017-05-09T01:58:45.000Z
Shopper_309,Floor 4,37.78460216,-122.4063893,194.9325134,170.0636503,2017-05-09T01:44:09.000Z
Shopper_73,Concourse,37.53948329,-121.9086125,12276.42177,-49915.97372,2017-03-14T02:50:03.000Z
Shopper_73,Floor 2,37.78404863,-122.4073556,94.38645185,177.7308679,2017-03-16T00:52:03.000Z
Shopper_133,Floor 3,37.78400985,-122.4073022,97.12349647,169.822622,2017-03-09T22:21:35.000Z
Shopper_32,Floor 1,37.78401507,-122.4071669,99.58485226,161.8663311,2017-01-22T02:15:12.000Z
Shopper_32,Floor 2,37.78402057,-122.4071525,104.9242944,163.0037604,2017-01-22T02:24:21.000Z
Shopper_23,Floor 2,37.78399722,-122.4071345,104.2374266,160.0408489,2017-03-31T23:04:15.000Z
Shopper_434,Floor 1,35.53961214,-115.1850766,277706.3017,-622346.3667,2017-02-27T01:18:06.000Z
Shopper_371,Floor 1,37.78414058,-122.4070411,117.2398521,164.0726038,2016-11-02T23:21:31.000Z
Shopper_218,Floor 1,34.34923738,-111.2790676,429677.5593,-957162.7599,2016-10-14T20:41:19.000Z
Shopper_136,Floor 4,37.7843785,-122.40662,162.9983507,167.0986763,2017-02-15T03:39:13.000Z
Shopper_92,Concourse,37.66126165,-122.2985983,-2668.643875,-16254.97,2016-12-02T00:11:57.000Z
Shopper_511,Concourse,37.78416774,-122.4071201,106.6051918,168.0419596,2016-11-23T01:25:15.000Z
Shopper_107,Floor 2,37.78396476,-122.4072012,97.52662065,161.5775966,2016-10-08T02:29:07.000Z
Shopper_107,Floor 2,37.78403194,-122.4071226,107.6868113,162.0605305,2016-10-08T01:43:38.000Z
Shopper_490,Concourse,36.12555109,-117.0705315,205223.8092,-459832.4248,2016-12-30T22:46:51.000Z
Shopper_177,Floor 2,33.54499589,-108.7701149,524211.2272,-1175365.67,2017-04-24T17:54:39.000Z
Shopper_211,Floor 3,35.39959625,-114.7362187,289143.8789,-663625.0849,2016-10-26T22:16:07.000Z
Shopper_236,Concourse,37.7843074,-122.4069397,128.7865383,168.0049386,2017-01-30T21:53:18.000Z
Shopper_483,Floor 3,35.68497473,-115.6066171,257512.7208,-587142.2044,2017-04-29T01:51:24.000Z
Shopper_24,Floor 1,37.7845639,-122.4063739,192.0117928,156.5524591,2017-01-13T20:03:21.000Z
Shopper_240,Concourse,35.96756799,-116.5623112,224755.6119,-503641.9331,2017-05-13T18:27:37.000Z
Shopper_101,Floor 2,37.78400483,-122.4071706,102.5672597,162.8679336,2017-04-07T19:22:04.000Z
Shopper_266,Floor 4,37.75805259,-122.3834383,-496.6346573,-3335.770774,2017-02-27T00:44:34.000Z
Shopper_374,Floor 1,32.33386671,-104.8736912,673960.9789,-1511238.309,2017-03-20T01:11:15.000Z
Shopper_125,Floor 3,35.68489497,-115.6067069,257500.8778,-587142.8958,2017-04-12T19:52:12.000Z
Shopper_323,Floor 1,37.78410564,-122.4070785,112.1802208,163.6014141,2017-05-02T01:48:53.000Z
Shopper_541,Floor 2,37.78400058,-122.4070884,107.388064,157.4685312,2017-02-12T00:15:11.000Z
Shopper_257,Concourse,37.78476823,-122.4082423,83.08439017,284.7182614,2017-01-31T20:36:22.000Z
Shopper_347,Floor 1,37.78413426,-122.4068595,128.1232985,152.3930702,2017-04-17T22:53:09.000Z
Shopper_310,Floor 2,37.78400678,-122.4072142,99.98504354,165.7096886,2016-12-14T04:34:56.000Z
Shopper_329,Floor 3,37.78430514,-122.406619,162.7610111,150.5936871,2017-01-01T00:46:19.000Z
Shopper_495,Floor 3,37.78415008,-122.4068467,136.4296066,152.5548612,2017-04-03T21:16:06.000Z
Shopper_140,Concourse,37.73292703,-122.3558141,-670.6484736,-7052.070279,2017-02-09T21:21:32.000Z
Shopper_199,Floor 1,37.78413994,-122.4070241,118.2545649,162.9767208,2017-06-10T23:12:54.000Z
Shopper_165,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-03-16T00:42:56.000Z
Shopper_429,Concourse,37.78412624,-122.4073704,87.69488521,180.1583075,2017-03-22T22:40:06.000Z
Shopper_435,Floor 4,37.78426721,-122.4066211,154.1125365,158.4949109,2017-02-04T18:36:21.000Z
Shopper_193,Concourse,37.78436373,-122.4062323,177.49343,128.9168788,2017-01-18T02:54:18.000Z
Shopper_54,Floor 1,37.74999183,-122.3763048,-617.2515174,-4434.9284,2017-04-23T22:41:34.000Z
Shopper_541,Floor 2,37.78381592,-122.4073194,78.52881186,157.0566066,2016-12-04T00:51:29.000Z
Shopper_165,Floor 1,37.78399538,-122.4071272,100.5411171,157.8595631,2017-03-09T21:54:32.000Z
Shopper_19,Floor 4,34.18578022,-110.7489798,432582.1344,-1010443.097,2017-04-06T18:26:50.000Z
Shopper_251,Concourse,37.78392229,-122.4071995,82.51237704,153.4739007,2017-05-13T00:45:11.000Z
Shopper_341,Floor 2,34.00589408,-110.1659697,472668.2249,-1052901.042,2017-05-20T22:16:20.000Z
Shopper_257,Concourse,37.78394401,-122.4071957,84.44605883,154.9574194,2017-01-10T02:29:07.000Z
Shopper_176,Floor 2,37.78410381,-122.4073314,100.2020812,180.6150145,2017-04-02T14:33:40.000Z
Shopper_215,Concourse,37.78414375,-122.407184,100.7377764,170.0697273,2016-11-05T03:01:13.000Z
Shopper_411,Floor 2,37.78410845,-122.4069458,124.7205839,157.2428242,2016-11-28T19:59:03.000Z
Shopper_472,Concourse,37.78413318,-122.4070839,106.1850261,163.0692971,2017-03-17T18:15:51.000Z
Shopper_193,Floor 4,37.78447755,-122.406157,199.3523447,145.8089904,2017-01-18T04:38:34.000Z
Shopper_493,Floor 4,30.8473086,-100.092148,824008.8869,-1938094.647,2017-05-28T21:13:52.000Z
Shopper_540,Floor 1,37.73122287,-122.3607458,-1104.53958,-6880.501239,2017-06-04T00:36:55.000Z
Shopper_347,Floor 1,32.26719764,-104.5343739,690024.5976,-1537411.823,2017-04-21T00:45:10.000Z
Shopper_402,Floor 4,35.08543457,-113.6634527,324473.8572,-757786.2364,2016-12-26T22:59:05.000Z
Shopper_347,Floor 2,33.31707747,-107.9871976,555504.1049,-1241629.516,2017-04-16T03:44:54.000Z
Shopper_341,Floor 1,35.4600723,-114.9553493,285902.0282,-642793.5452,2017-05-20T22:46:36.000Z
Shopper_392,Floor 1,37.78401278,-122.4071537,100.2335625,160.8721308,2017-04-12T22:46:54.000Z
Shopper_392,Concourse,37.78413901,-122.4072684,95.08241963,174.888694,2017-04-13T00:03:06.000Z
Shopper_400,Floor 1,37.78408717,-122.4072432,100.4243962,172.2762165,2017-04-22T01:46:23.000Z
Shopper_403,Concourse,37.78426321,-122.4069449,125.0204477,164.8203138,2017-03-31T01:28:47.000Z
Shopper_118,Floor 1,36.70137297,-118.8995871,135502.7288,-301587.0465,2017-01-29T23:38:58.000Z
Shopper_344,Floor 2,37.7672996,-122.3923438,-269.8354174,-2074.048402,2017-01-24T21:57:39.000Z
Shopper_12,Concourse,36.52464551,-118.3267141,157616.6322,-350865.2886,2017-01-04T02:35:29.000Z
Shopper_35,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2016-11-19T00:15:29.000Z
Shopper_422,Floor 4,37.78460216,-122.4063893,194.9325134,170.0636503,2016-12-21T22:25:59.000Z
Shopper_422,Floor 3,37.78390529,-122.4071999,95.2630416,155.2492985,2017-01-11T04:06:41.000Z
Shopper_58,Floor 1,37.75862196,-122.3846957,-470.6666053,-3234.299828,2016-12-27T05:40:48.000Z
Shopper_268,Floor 1,37.7845639,-122.4063739,192.0117928,156.5524591,2017-04-29T20:27:29.000Z
Shopper_183,Floor 1,37.78405793,-122.4070412,110.7965297,157.5275473,2017-05-29T18:21:34.000Z
Shopper_413,Floor 1,37.78406864,-122.4072581,98.04567825,171.7265186,2017-03-19T21:58:12.000Z
Shopper_296,Floor 3,37.78381365,-122.4071274,92.55911595,143.5500816,2017-02-19T00:49:51.000Z
Shopper_84,Floor 1,32.38643757,-104.9201407,675146.0763,-1504211.732,2017-01-13T22:51:39.000Z
Shopper_531,Floor 4,37.60013435,-122.2444943,-4460.496206,-24340.90881,2017-04-19T00:04:23.000Z
Shopper_531,Floor 2,37.78395127,-122.4072169,95.49553671,161.471749,2017-04-12T21:42:19.000Z
Shopper_564,Concourse,35.24082085,-114.2245808,314594.7576,-705162.5291,2017-05-22T23:58:13.000Z
Shopper_408,Floor 2,37.75892182,-122.3574906,1260.98396,-4883.738524,2017-01-28T07:14:54.000Z
Shopper_167,Floor 3,37.78422717,-122.4070645,128.9629537,172.1373602,2016-12-27T01:09:10.000Z
Shopper_168,Concourse,37.21971748,-120.5782247,70711.46384,-157163.2743,2017-05-06T01:19:23.000Z
Shopper_168,Concourse,37.78413545,-122.407478,81.67156014,187.5121984,2017-05-06T01:15:59.000Z
Shopper_168,Concourse,37.78415159,-122.4072991,94.13837596,177.777079,2017-05-06T01:02:13.000Z
Shopper_230,Floor 4,37.73145604,-122.3606664,-1202.953808,-6834.042842,2016-10-12T22:18:58.000Z
Shopper_557,Concourse,33.1814237,-107.6725976,564632.6138,-1271752.802,2017-02-14T01:02:50.000Z
Shopper_532,Floor 2,37.69200547,-122.3258878,-1971.626007,-12133.43083,2017-01-08T00:50:10.000Z
Shopper_350,Floor 1,37.78399245,-122.4071279,100.2642062,157.6743759,2016-12-23T23:54:51.000Z
Shopper_386,Concourse,37.74961303,-122.3723974,-409.7805661,-4708.545898,2017-03-16T19:03:04.000Z
Shopper_533,Floor 2,37.78445373,-122.4066283,171.5050802,165.0669795,2016-12-27T03:25:14.000Z
Shopper_110,Floor 4,28.33820571,-91.80495892,1135296.82,-2652695.427,2016-10-23T00:46:39.000Z
Shopper_348,Floor 1,37.78455325,-122.4065175,182.189024,164.5464938,2016-12-31T04:28:11.000Z
Shopper_446,Concourse,37.78406332,-122.4071799,94.73070955,163.4404736,2017-02-26T22:45:33.000Z
Shopper_473,Concourse,37.78397539,-122.4071318,90.89499326,153.5099063,2016-12-27T02:08:37.000Z
Shopper_131,Floor 1,36.827049,-119.3059725,119833.8791,-266607.4782,2017-01-24T00:30:19.000Z
Shopper_182,Floor 1,37.78391161,-122.4069865,102.8277339,142.5590611,2017-05-21T00:41:28.000Z
Shopper_182,Floor 2,34.87792431,-112.9906892,363637.7981,-809884.3792,2017-05-21T00:21:40.000Z
Shopper_255,Floor 2,37.78411429,-122.4073082,102.4696448,180.0185055,2017-03-19T02:32:43.000Z
Shopper_68,Concourse,15.69670947,-50.8569061,2761928.109,-6155357.082,2017-02-02T22:06:22.000Z
Shopper_92,Floor 4,37.78460216,-122.4063893,194.9325134,170.0636503,2017-04-15T23:56:02.000Z
Shopper_33,Floor 4,37.78429053,-122.4068473,142.0356274,174.4823677,2017-02-14T20:06:23.000Z
Shopper_313,Floor 1,37.7839008,-122.4070223,99.74115559,143.9080437,2017-03-31T15:01:45.000Z
Shopper_34,Floor 1,37.7846196,-122.406305,200.6711825,156.7225965,2016-12-23T19:28:48.000Z
Shopper_156,Floor 4,37.69234754,-122.3255618,-2141.810036,-12079.52061,2017-01-30T00:06:37.000Z
Shopper_535,Floor 2,32.82440817,-106.3389848,620381.4611,-1382148.099,2017-05-16T18:50:16.000Z
Shopper_412,Floor 3,34.06805203,-110.452216,450569.8715,-1034324.224,2017-01-11T22:38:48.000Z
Shopper_447,Floor 2,36.37106448,-117.8613223,174820.5465,-391685.051,2017-05-16T03:08:33.000Z
Shopper_447,Floor 1,32.38657135,-104.9199946,675165.6503,-1504210.121,2017-05-16T03:05:34.000Z
Shopper_447,Floor 2,37.78409643,-122.4071951,108.1677822,171.6371156,2017-03-25T23:42:22.000Z
Shopper_273,Floor 2,37.750422,-122.3776264,-662.519834,-4317.889951,2017-04-21T19:17:24.000Z
Shopper_179,Concourse,34.63579605,-112.2069897,393860.0497,-877326.4293,2017-03-05T00:54:32.000Z
Shopper_177,Floor 4,28.24602375,-91.72398835,1132974.645,-2664948.315,2017-05-25T02:53:00.000Z
Shopper_510,Floor 1,37.78398079,-122.407109,100.5400154,155.5868096,2017-05-05T21:45:57.000Z
Shopper_287,Floor 1,37.46865551,-121.3865098,39474.65324,-87668.70449,2017-04-12T17:23:42.000Z
Shopper_287,Floor 2,37.78401579,-122.4072268,99.90269269,167.1944375,2017-04-13T03:17:35.000Z
Shopper_228,Floor 1,37.78403683,-122.4072575,95.60471033,169.1679385,2017-05-14T02:40:24.000Z
Shopper_171,Concourse,37.78409998,-122.4069643,111.0903406,153.0761627,2017-02-04T02:33:13.000Z
Shopper_371,Floor 2,25.18962812,-81.60449396,1575185.815,-3510021.949,2016-11-17T00:08:02.000Z
Shopper_171,Floor 4,35.0591107,-113.6402168,323817.722,-761292.3404,2017-02-04T00:40:20.000Z
Shopper_401,Concourse,37.78401536,-122.4071451,93.17330987,157.4983308,2017-01-05T20:52:02.000Z
Shopper_213,Floor 1,37.78388829,-122.4070885,94.62079994,146.9906291,2016-12-29T20:18:02.000Z
Shopper_116,Floor 4,37.7844194,-122.4064332,177.7387157,158.5830954,2017-03-01T19:27:27.000Z
Shopper_361,Concourse,37.78416774,-122.4071201,106.6051918,168.0419596,2016-11-21T23:26:25.000Z
Shopper_361,Concourse,37.78418389,-122.4069412,119.0720076,158.3068402,2016-11-21T23:23:50.000Z
Shopper_361,Floor 1,37.78397053,-122.4072112,93.34199142,161.0609468,2017-04-10T21:57:31.000Z
Shopper_143,Concourse,37.78416761,-122.4060338,174.6471032,101.1561685,2016-10-20T19:56:54.000Z
Shopper_132,Floor 2,37.71997793,-122.3421998,-814.6124158,-8911.980655,2017-04-30T23:34:09.000Z
Shopper_132,Floor 1,37.70059833,-122.3328881,-1744.843898,-11022.94561,2017-04-30T23:39:53.000Z
Shopper_544,Floor 1,37.78394285,-122.4071579,94.52184378,155.5895813,2017-04-15T03:05:05.000Z
Shopper_389,Floor 1,33.01506122,-107.065524,589713.245,-1322310.023,2017-05-23T00:36:06.000Z
Shopper_554,Concourse,37.78429447,-122.4067863,137.3888045,157.5364014,2016-12-23T20:12:48.000Z
Shopper_538,Floor 1,37.78414241,-122.4069769,121.4082254,160.2619445,2017-05-29T01:03:58.000Z
Shopper_64,Floor 3,37.78437612,-122.406618,168.3987293,156.1113904,2017-04-28T21:04:30.000Z
Shopper_545,Floor 2,36.25811419,-117.4975367,188811.9753,-423033.3995,2017-01-08T00:53:41.000Z
Shopper_545,Floor 1,30.22748754,-97.92516877,945181.0973,-2105964.695,2017-01-08T00:11:13.000Z
Shopper_106,Floor 1,37.78398114,-122.4071633,97.16676739,158.9562155,2017-01-13T20:22:23.000Z
Shopper_108,Concourse,37.78406112,-122.4070948,99.88854375,158.030003,2017-01-29T01:28:30.000Z
Shopper_390,Floor 1,37.78397445,-122.4070789,101.9346667,153.2278615,2016-12-26T20:13:05.000Z
Shopper_178,Floor 4,37.71980733,-122.1982822,7870.355256,-17914.07474,2017-01-11T00:22:41.000Z
Shopper_547,Floor 3,37.71042053,-122.3417351,-1613.622401,-9685.153125,2016-10-10T00:01:32.000Z
Shopper_83,Concourse,36.4085938,-118.0118105,168304.207,-379450.1852,2017-01-17T23:04:45.000Z
Shopper_250,Concourse,37.78392229,-122.4071995,82.51237704,153.4739007,2017-03-11T04:02:02.000Z
Shopper_269,Floor 4,37.78447238,-122.4065757,173.1694505,171.6329259,2017-01-27T01:33:11.000Z
Shopper_294,Floor 4,37.78436125,-122.4067095,156.1250868,171.3572003,2016-10-02T22:10:15.000Z
Shopper_353,Concourse,37.78414981,-122.4070491,109.6567938,162.2491063,2017-04-03T19:06:47.000Z
Shopper_79,Floor 3,37.78412476,-122.4072851,107.21724,177.7880986,2016-12-06T02:06:57.000Z
Shopper_42,Concourse,35.78551375,-115.9544734,248653.0073,-555492.0712,2017-01-04T18:28:47.000Z
Shopper_231,Floor 1,36.1945235,-117.293009,196667.2585,-440666.4831,2017-05-16T02:57:04.000Z
Shopper_494,Concourse,37.78424447,-122.4069031,126.1761002,160.7651139,2017-05-19T21:37:14.000Z
Shopper_500,Floor 1,37.78407579,-122.4069724,116.5023602,154.7030777,2017-04-24T21:24:26.000Z
Shopper_500,Floor 1,37.71280459,-122.1755012,9065.55407,-19744.41369,2016-12-25T00:46:15.000Z
Shopper_241,Floor 1,37.76306681,-122.3858408,-196.1744238,-2811.482186,2017-01-21T02:05:17.000Z
Shopper_410,Floor 1,37.7839372,-122.4071197,96.47626803,152.7881205,2017-01-18T18:05:47.000Z
Shopper_442,Floor 3,37.71237246,-122.1750082,8894.51634,-19886.51434,2017-02-18T22:33:40.000Z
Shopper_396,Floor 4,37.60013435,-122.2444943,-4460.496206,-24340.90881,2017-04-19T01:39:21.000Z
Shopper_220,Concourse,35.77568782,-115.9442104,248530.5536,-556902.7333,2017-06-03T23:57:37.000Z
Shopper_157,Floor 1,30.22716684,-97.92567893,945124.1582,-2105958.709,2017-03-11T23:58:50.000Z
Shopper_550,Concourse,37.78429447,-122.4067863,137.3888045,157.5364014,2017-02-21T19:16:21.000Z
Shopper_514,Concourse,37.78438396,-122.4068919,137.7441977,171.1308536,2016-12-24T23:01:16.000Z
Shopper_548,Floor 2,35.61460825,-115.4028558,269909.3429,-602993.4975,2017-05-15T00:57:30.000Z
Shopper_221,Floor 1,37.78399843,-122.4070435,106.0221769,152.9480133,2017-03-06T01:10:55.000Z
Shopper_437,Floor 2,37.78420227,-122.406895,135.2102714,161.5524265,2016-10-09T00:40:53.000Z
Shopper_294,Floor 4,37.7843797,-122.406743,155.5196858,174.897942,2016-10-02T19:30:47.000Z
Shopper_514,Floor 1,37.7838967,-122.4071816,89.44280087,153.3901629,2016-12-24T23:10:28.000Z
Shopper_504,Concourse,35.96681071,-116.5599769,224842.8551,-503845.66,2017-01-23T03:32:36.000Z
Shopper_494,Floor 1,37.78398847,-122.4070195,106.7458289,150.6855827,2017-05-19T21:04:02.000Z
Shopper_79,Floor 2,37.72267249,-122.3530633,-1285.276399,-8029.615027,2016-12-06T01:38:52.000Z
Shopper_231,Floor 2,37.78401354,-122.4070601,110.1644024,156.7595975,2017-05-16T03:07:12.000Z
Shopper_181,Concourse,37.78401159,-122.4071358,93.46403888,156.6257418,2016-12-21T21:48:34.000Z
Shopper_285,Floor 2,37.77244806,-122.3969878,-159.7269273,-1380.059298,2017-04-20T02:04:12.000Z
Shopper_285,Floor 3,37.73172619,-122.2377489,6518.811553,-14469.06731,2017-04-20T01:44:49.000Z
Shopper_439,Floor 1,37.73797031,-122.3665885,-944.9697068,-5985.978306,2016-10-22T21:14:51.000Z
Shopper_439,Concourse,37.78425899,-122.4065684,148.2798944,141.3063933,2016-10-22T22:08:31.000Z
Shopper_439,Floor 4,37.78446564,-122.4063927,183.901548,159.6434588,2016-10-22T22:29:56.000Z
Shopper_394,Floor 2,37.78402992,-122.4070695,110.8548043,158.6326635,2016-12-23T22:44:22.000Z
Shopper_294,Floor 4,37.78444851,-122.4067214,162.3054638,178.9031047,2016-10-02T21:35:06.000Z
Shopper_437,Concourse,37.78392229,-122.4071995,82.51237704,153.4739007,2016-12-25T02:24:07.000Z
Shopper_276,Floor 2,37.78393231,-122.4071505,98.17848609,155.8809984,2017-02-19T00:10:42.000Z
Shopper_352,Floor 1,37.7845426,-122.406661,172.3662551,172.5405284,2016-12-26T00:47:23.000Z
Shopper_221,Floor 1,37.78390471,-122.4069479,104.7063133,139.6386533,2017-04-17T20:34:28.000Z
Shopper_497,Floor 3,37.78389459,-122.4070979,100.7520979,148.0785362,2016-12-29T03:38:20.000Z
Shopper_250,Concourse,37.78404226,-122.4071472,95.13764822,159.7591544,2017-03-11T04:07:47.000Z
Shopper_221,Concourse,34.33199465,-111.2616811,429415.1115,-959602.1909,2017-02-16T23:32:51.000Z
Shopper_221,Concourse,37.78409082,-122.4070465,105.2256022,157.4115707,2017-03-06T01:39:00.000Z
Shopper_437,Floor 2,35.24058074,-114.2247913,314575.441,-705164.7179,2016-10-28T01:15:45.000Z
Shopper_219,Floor 1,30.15371471,-97.86026295,943500.6951,-2115808.059,2017-05-26T03:29:03.000Z
Shopper_219,Concourse,37.78463814,-122.406411,187.6740638,161.6688386,2017-04-06T19:20:11.000Z
Shopper_219,Floor 4,37.76389249,-122.3886119,-352.2276237,-2556.772875,2016-12-29T00:44:37.000Z
Shopper_550,Concourse,37.78407133,-122.4070987,100.4419733,159.0770888,2017-02-23T01:44:33.000Z
Shopper_550,Concourse,32.38637574,-104.9202721,675124.0806,-1504210.464,2017-02-21T19:47:01.000Z
Shopper_439,Floor 2,35.56158072,-115.2063842,278086.9064,-619291.8913,2016-10-22T21:28:34.000Z
Shopper_99,Floor 4,33.85852344,-109.7407503,468710.2537,-1099095.677,2017-01-28T03:39:34.000Z
Shopper_26,Floor 2,37.78404105,-122.407163,105.8615883,165.273642,2017-04-22T02:30:03.000Z
Shopper_26,Floor 1,37.78397096,-122.4071565,96.79953932,157.7312299,2017-04-22T02:41:52.000Z
Shopper_75,Floor 1,37.78376975,-122.4073998,65.88416482,156.7607504,2017-05-29T19:00:06.000Z
Shopper_559,Floor 1,37.78408417,-122.4071263,107.5135217,164.8412206,2016-11-10T23:18:18.000Z
Shopper_396,Floor 4,37.63702792,-122.2768733,-3529.410463,-19438.71432,2017-04-19T02:37:10.000Z
Shopper_285,Floor 3,37.72162682,-122.3517284,-1353.64296,-8183.887785,2017-04-20T02:02:26.000Z
Shopper_262,Floor 2,37.78410381,-122.4073314,100.2020812,180.6150145,2017-02-07T23:51:09.000Z
Shopper_262,Floor 3,37.7839629,-122.4071244,104.4794574,155.0874729,2017-02-07T23:05:11.000Z
Shopper_159,Floor 1,37.78418882,-122.4068467,133.1800181,155.9254073,2017-06-03T19:17:51.000Z
Shopper_519,Floor 1,35.05900881,-113.6403385,337041.2445,-755538.4114,2017-03-22T01:53:33.000Z
Shopper_521,Concourse,36.35752406,-117.849246,174510.1165,-393505.994,2017-04-23T19:08:23.000Z
Shopper_320,Floor 3,37.78399175,-122.4072288,100.2595859,163.8413809,2016-10-25T02:05:38.000Z
Shopper_378,Floor 4,31.48676248,-102.0058173,756886.8443,-1768401.877,2016-12-02T00:55:35.000Z
Shopper_378,Floor 3,37.73146112,-122.3606257,-1133.413528,-6858.501814,2016-12-02T02:06:08.000Z
Shopper_378,Floor 3,37.78414633,-122.4069527,129.5524848,158.8423376,2016-12-02T01:39:02.000Z
Shopper_331,Floor 3,34.37146761,-111.3507099,418611.2141,-954679.029,2016-12-29T00:39:40.000Z
Shopper_331,Floor 1,37.76101013,-122.386775,-414.8991534,-2916.997384,2016-12-29T00:43:07.000Z
Shopper_459,Floor 1,37.78412388,-122.4070897,112.8983878,165.7376899,2016-12-17T23:39:10.000Z
Shopper_190,Floor 2,37.78394344,-122.4071409,99.64453538,156.1747954,2017-01-01T01:04:06.000Z
Shopper_450,Concourse,37.7839898,-122.407148,90.99730244,155.6542602,2017-01-19T02:03:33.000Z
Shopper_517,Floor 2,37.78393072,-122.4072642,90.92865991,162.7577348,2016-10-12T22:35:15.000Z
Shopper_372,Concourse,37.78407888,-122.4071316,98.9658195,161.7040317,2017-01-24T21:46:04.000Z
Shopper_332,Concourse,37.78403375,-122.4070617,99.82900929,153.8229826,2017-03-03T03:39:39.000Z
Shopper_376,Concourse,37.78414586,-122.4070482,109.4067715,161.8786828,2017-02-26T00:12:13.000Z
Shopper_318,Concourse,37.78411474,-122.4071069,103.3066088,163.0250742,2016-11-21T21:14:01.000Z
Shopper_332,Concourse,37.76731155,-122.3922424,-274.3705974,-2083.970469,2017-03-03T04:03:19.000Z
Shopper_3,Floor 1,37.78403023,-122.4073637,88.43667198,175.1837049,2017-04-22T21:08:23.000Z
Shopper_76,Floor 2,37.78405742,-122.4071457,108.2247294,165.5019687,2017-04-01T17:05:39.000Z
Shopper_117,Floor 1,37.7841609,-122.407186,109.7492859,174.6002683,2017-03-27T17:06:35.000Z
Shopper_1,Floor 3,35.39956217,-114.736331,289134.2302,-663620.7929,2016-11-12T03:19:38.000Z
Shopper_244,Floor 1,32.71600057,-105.9896239,633818.6306,-1412249.499,2017-06-09T22:17:40.000Z
Shopper_423,Floor 2,37.73151521,-122.3602411,-1046.13434,-6886.817689,2016-12-13T22:33:36.000Z
Shopper_4,Floor 1,37.78445891,-122.4063122,187.7008508,144.4301874,2017-04-28T02:11:49.000Z
Shopper_378,Floor 3,37.78415008,-122.4068467,136.4296066,152.5548612,2016-12-02T01:57:11.000Z
Shopper_363,Concourse,37.78409721,-122.4073813,84.75069188,178.5286185,2017-03-13T00:21:01.000Z
Shopper_288,Floor 4,37.78435316,-122.4066934,156.4732934,169.7194624,2017-02-18T05:46:35.000Z
